"appEuse","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint"
40,0,23.6,39.73,22.73,39.5,21.3233333333333,43.09,18.79,44.3266666666667,18.79,55.8266666666667,1.56666666666667,87.3333333333333,18.6666666666667,40.9,19.7,48.39,17.1,45.9,1,749.4,93.3333333333333,8.33333333333333,42.3333333333333,0.1
40,0,23.6,39.6633333333333,22.79,39.5,21.26,43.06,18.76,44.26,18.73,55.8266666666667,1.5,88.6,18.6,40.9,19.7,48.7233333333333,17.1,45.9333333333333,0.9,749.35,93.6666666666667,8.66666666666667,47.1666666666667,0.05
50,0,23.6666666666667,39.6633333333333,22.79,39.4666666666667,21.2,43.06,18.7,44.2,18.745,55.79,1.39,89.4666666666667,18.6,41.2666666666667,19.7,48.8266666666667,17.1,46,0.8,749.3,94,9,52,0
60,0,23.7,39.59,22.79,39.4,21.2,43.2,18.7,44.09,18.7,55.79,1.39,90.645,18.6,41.5266666666667,19.7,48.9,17.1,46.09,0.666666666666667,749.283333333333,95,9.16666666666667,49,0
50,0,23.7,39.56,22.79,39.4,21.2,43.26,18.7,44.0225,18.6333333333333,55.73,1.39,91.8,18.6,41.6566666666667,19.6666666666667,48.93,17.1,46.1633333333333,0.533333333333333,749.266666666667,96,9.33333333333333,46,0
60,0,23.7,39.4333333333333,22.79,39.3266666666667,21.2,43.29,18.7,43.9333333333333,18.7,55.7,1.13333333333333,92.9933333333333,18.6,41.8633333333333,19.6,48.79,17.1,46.3266666666667,0.4,749.25,97,9.5,43,0
50,0,23.79,39.26,22.79,39.29,21.2,43.3633333333333,18.6666666666667,43.8633333333333,18.6333333333333,55.6266666666667,0.866666666666667,94.2666666666667,18.6,41.9,19.5666666666667,48.79,17.1,46.4,0.266666666666667,749.233333333333,98,9.66666666666667,40,0
50,0,23.79,39.2,22.79,39.23,21.2,43.29,18.6,43.73,18.6666666666667,55.56,0.666666666666667,94.53,18.6,41.9,19.5,48.79,17.1333333333333,46.5,0.133333333333333,749.216666666667,99,9.83333333333333,37,0
50,0,23.79,39.1633333333333,22.79,39.2,21.2,43.29,18.6,43.7,18.6,55.4333333333333,0.6,94.6566666666667,18.6,42,19.5,48.9333333333333,17.2,46.56,0,749.2,100,10,34,0
50,0,23.73,39.09,22.79,39.2,21.2,43.29,18.6,43.7,18.6,55.3633333333333,0.5,94.6566666666667,18.6,42,19.5,49.2175,17.2,46.73,0.0666666666666667,749.233333333333,99.8333333333333,10,38.6666666666667,0.0333333333333333
50,0,23.7,39.09,22.79,39.1266666666667,21.2,43.29,18.5666666666667,43.56,18.6,55.29,0.5,94.59,18.5666666666667,42.09,19.5,49.3633333333333,17.2,46.8633333333333,0.133333333333333,749.266666666667,99.6666666666667,10,43.3333333333333,0.0666666666666667
50,0,23.7,39.03,22.79,39.1266666666667,21.2,43.29,18.5,43.5,18.6,55.29,0.533333333333333,94.59,18.5,42.1633333333333,19.5,49.4,17.2,47,0.2,749.3,99.5,10,48,0.1
60,0,23.7,39.09,22.7,39.09,21.2,43.3633333333333,18.5,43.5,18.6,55.29,0.6,94.53,18.5,42.23,19.5,49.4,17.2,47.06,0.266666666666667,749.333333333333,99.3333333333333,10,52.6666666666667,0.133333333333333
50,0,23.6333333333333,39.03,22.7,39.09,21.2,43.4,18.5,43.4333333333333,18.6,55.1633333333333,0.633333333333333,94.53,18.5,42.3633333333333,19.39,49.4,17.2,47.2,0.333333333333333,749.366666666667,99.1666666666667,10,57.3333333333333,0.166666666666667
50,0,23.6,39.03,22.7,39.09,21.2,43.4666666666667,18.5,43.4,18.5333333333333,55.09,0.7,94.59,18.5,42.4,19.39,49.4,17.2,47.29,0.4,749.4,99,10,62,0.2
50,0,23.6,39.09,22.6,39,21.2,43.4666666666667,18.5,43.4,18.5,55.09,0.833333333333333,94.6233333333333,18.5,42.4,19.39,49.4,17.2,47.3633333333333,0.55,749.516666666667,97.8333333333333,10.1666666666667,55.5,0.2
50,0,23.5,39.09,22.6,39,21.2,43.4,18.5,43.4,18.5,55.03,0.9,94.69,18.5,42.4,19.39,49.4666666666667,17.2,47.4,0.7,749.633333333333,96.6666666666667,10.3333333333333,49,0.2
40,0,23.4266666666667,39.09,22.5,39.09,21.2,43.4,18.5,43.4,18.5,55,1.03333333333333,94.6233333333333,18.5,42.4,19.39,49.53,17.2,47.4,0.85,749.75,95.5,10.5,42.5,0.2
50,0,23.39,39.23,22.4266666666667,39.03,21.2,43.4,18.4633333333333,43.26,18.5,55,1.16666666666667,94.69,18.5,42.4,19.39,49.59,17.2,47.5,1,749.866666666667,94.3333333333333,10.6666666666667,36,0.2
40,0,23.3233333333333,39.3633333333333,22.39,39,21.2,43.4,18.39,43.2,18.5,54.9,1.29,94.8,18.5,42.3266666666667,19.39,49.59,17.26,47.56,1.15,749.983333333333,93.1666666666667,10.8333333333333,29.5,0.2
30,0,23.29,39.5,22.3233333333333,39.06,21.23,43.4333333333333,18.39,43.1266666666667,18.5,54.8266666666667,1.32333333333333,94.69,18.5,42.4666666666667,19.39,49.59,17.23,47.53,1.3,750.1,92,11,23,0.2
40,0,23.23,39.4333333333333,22.26,39.06,21.29,43.5,18.39,43.2,18.4633333333333,54.76,1.39,94.69,18.5,42.5,19.39,49.59,17.29,47.6633333333333,1.53333333333333,750.216666666667,90.5,10.8333333333333,23.3333333333333,0.166666666666667
30,0,23.2,39.5,22.2,39.06,21.26,43.56,18.39,43.09,18.39,54.6725,1.39,94.7633333333333,18.5,42.5,19.39,49.59,17.29,47.7,1.76666666666667,750.333333333333,89,10.6666666666667,23.6666666666667,0.133333333333333
60,0,23.1333333333333,39.4333333333333,22.1666666666667,39.09,21.2,43.5,18.39,43.09,18.39,54.59,1.46333333333333,94.83,18.5,42.5,19.39,49.56,17.29,47.7,2,750.45,87.5,10.5,24,0.1
50,0,23.1,39.45,22.1,39.09,21.23,43.53,18.39,43.09,18.39,54.56,1.63333333333333,94.9,18.5,42.4333333333333,19.39,49.5,17.29,47.7,2.23333333333333,750.566666666667,86,10.3333333333333,24.3333333333333,0.0666666666666667
50,0,23,39.4,22,39.09,21.29,43.59,18.3233333333333,43.06,18.39,54.5,1.83333333333333,95.0266666666667,18.5,42.6266666666667,19.3566666666667,49.4666666666667,17.29,47.7,2.46666666666667,750.683333333333,84.5,10.1666666666667,24.6666666666667,0.0333333333333333
40,0,22.9266666666667,39.4,21.9266666666667,39.09,21.29,43.59,18.39,43,18.3566666666667,54.5,1.93333333333333,95.0633333333333,18.5,42.76,19.29,49.4,17.29,47.7,2.7,750.8,83,10,25,0
50,0,22.89,39.4333333333333,21.89,39.1266666666667,21.29,43.59,18.39,43,18.3566666666667,54.5,2,95.19,18.5,42.76,19.29,49.29,17.29,47.7,2.75,750.883333333333,81.8333333333333,10,27.5,-0.15
60,0,22.8233333333333,39.5,21.8233333333333,39.1266666666667,21.29,43.6266666666667,18.3233333333333,43,18.29,54.4,2,95.3666666666667,18.5,42.6266666666667,19.29,49.23,17.29,47.7,2.8,750.966666666667,80.6666666666667,10,30,-0.3
50,0,22.79,39.53,21.76,39.09,21.29,43.7,18.3233333333333,42.9,18.29,54.4,1.93333333333333,95.56,18.5,42.56,19.29,49.2,17.29,47.7,2.85,751.05,79.5,10,32.5,-0.45
50,0,22.73,39.59,21.7,39.09,21.29,43.7,18.3233333333333,42.9,18.29,54.29,1.9,95.76,18.5,42.4333333333333,19.29,49.29,17.29,47.59,2.9,751.133333333333,78.3333333333333,10,35,-0.6
50,0,22.6666666666667,39.56,21.7,39.2,21.29,43.6266666666667,18.29,42.8633333333333,18.29,54.29,1.9,95.9,18.4633333333333,42.3333333333333,19.29,49.29,17.29,47.59,2.95,751.216666666667,77.1666666666667,10,37.5,-0.75
50,0,22.6,39.5,21.625,39.145,21.29,43.59,18.29,42.79,18.29,54.26,1.9,96,18.4633333333333,42.2,19.29,49.26,17.29,47.59,3,751.3,76,10,40,-0.9
40,0,22.5666666666667,39.5,21.5333333333333,39.2,21.29,43.59,18.29,42.79,18.29,54.2,2.02666666666667,96.2,18.39,42.1266666666667,19.29,49.2,17.3233333333333,47.59,3.03333333333333,751.383333333333,75.3333333333333,10,40,-0.983333333333333
50,0,22.5,39.5,21.5,39.2,21.29,43.59,18.29,42.73,18.26,54.1633333333333,2.26666666666667,96.3333333333333,18.39,42.2,19.29,49.2,17.3233333333333,47.59,3.06666666666667,751.466666666667,74.6666666666667,10,40,-1.06666666666667
50,0,22.39,39.4,21.4266666666667,39.2,21.29,43.53,18.23,42.6266666666667,18.2,54.09,2.475,96.3475,18.39,42.2,19.29,49.1266666666667,17.3233333333333,47.6266666666667,3.1,751.55,74,10,40,-1.15
50,0,22.39,39.4,21.39,39.2,21.29,43.5,18.23,42.5666666666667,18.2,54,2.5,95.8566666666667,18.39,42.29,19.26,49.06,17.39,47.7,3.13333333333333,751.633333333333,73.3333333333333,10,40,-1.23333333333333
60,0,22.3566666666667,39.8633333333333,21.3233333333333,39.2,21.29,43.5,18.2,42.5,18.2,54,2.4,95.1666666666667,18.39,42.29,19.2,48.9333333333333,17.39,47.7,3.16666666666667,751.716666666667,72.6666666666667,10,40,-1.31666666666667
50,0,22.29,39.79,21.29,39.29,21.29,43.5,18.2,42.5,18.2,53.9666666666667,2.4,94.4266666666667,18.39,42.3266666666667,19.2,48.79,17.39,47.7,3.2,751.8,72,10,40,-1.4
40,0,22.2,39.7,21.29,39.29,21.29,43.59,18.2,42.4,18.2,53.9,2.4,93.8633333333333,18.39,42.5266666666667,19.2,48.79,17.39,47.7,3.2,751.883333333333,72.6666666666667,9.83333333333333,40,-1.26666666666667
50,0,22.2,39.7,21.2,39.23,21.29,43.59,18.2,42.4,18.1666666666667,53.9,2.4,93.9233333333333,18.5,42.76,19.2,48.7,17.39,47.7,3.2,751.966666666667,73.3333333333333,9.66666666666667,40,-1.13333333333333
50,0,22.1666666666667,39.7,21.2,39.29,21.29,43.59,18.2,42.4,18.1,53.9,2.4,93.1633333333333,18.5,42.6266666666667,19.2,48.76,17.39,47.7,3.2,752.05,74,9.5,40,-1
50,0,22.1,39.7,21.1,39.4,21.29,43.59,18.2,42.4,18.1,53.9,2.46666666666667,92.69,18.39,42.4,19.1,48.8266666666667,17.39,47.7,3.2,752.133333333333,74.6666666666667,9.33333333333333,40,-0.866666666666667
30,0,22.0666666666667,39.6633333333333,21.1,39.4,21.29,43.59,18.1333333333333,42.3266666666667,18.1,53.79,2.5,92.5633333333333,18.39,42.5266666666667,19.1,48.9,17.39,47.7,3.2,752.216666666667,75.3333333333333,9.16666666666667,40,-0.733333333333333
70,10,22,39.6175,21,39.3266666666667,21.29,43.6633333333333,18.1333333333333,42.29,18.1,53.79,2.5,92.5633333333333,18.4266666666667,42.9666666666667,19.1333333333333,49.03,17.39,47.7,3.2,752.3,76,9,40,-0.6
50,10,21.9266666666667,39.9,21,39.4,21.26,43.56,18.1333333333333,42.29,18.1,53.89,2.5,91.8333333333333,18.5,43.4333333333333,19.1333333333333,49.2233333333333,17.4266666666667,47.7,3.2,752.383333333333,76.3333333333333,8.83333333333333,40,-0.55
50,10,21.89,40.2233333333333,20.9633333333333,39.4,21.2,43.5,18.1,42.29,18.1,54.3633333333333,2.43333333333333,90.0266666666667,18.5,43.1633333333333,19.1666666666667,49.1633333333333,17.4266666666667,47.5666666666667,3.2,752.466666666667,76.6666666666667,8.66666666666667,40,-0.5
50,10,21.89,40.2966666666667,20.89,39.4666666666667,21.2,43.5,18.1,42.29,18,54.8,2.4,88.4666666666667,18.5,42.89,19.1,49.03,17.4633333333333,47.4,3.2,752.55,77,8.5,40,-0.45
50,0,21.8566666666667,40.3633333333333,20.89,39.5,21.2,43.5,18.1,42.29,18,55.1333333333333,2.4,88.5333333333333,18.4633333333333,42.6333333333333,19.1,48.69,17.4633333333333,47.2,3.2,752.633333333333,77.3333333333333,8.33333333333333,40,-0.4
40,10,21.79,40.0966666666667,20.8233333333333,39.0266666666667,21.1333333333333,42.3333333333333,18.1,42.29,18,55.4633333333333,2.4,87.4333333333333,18.39,42.4333333333333,19.0666666666667,48.43,17.39,46.93,3.2,752.716666666667,77.6666666666667,8.16666666666667,40,-0.35
50,10,21.6333333333333,36.6666666666667,20.2966666666667,35.6966666666667,20.6666666666667,38.3933333333333,18.1,42.29,18,55.7233333333333,2.4,86.2266666666667,18.39,42.1633333333333,19,48.23,17.39,46.73,3.2,752.8,78,8,40,-0.3
50,10,21.36,34.4,19.63,33.29,19.5933333333333,35.79,18.1,42.29,18,55.9333333333333,2.4,87,18.39,42.03,19,48.06,17.39,46.45,3.2,752.866666666667,78.3333333333333,8.33333333333333,40,-0.25
150,10,21.0666666666667,33.4333333333333,19.15,32.95,19.3266666666667,36.53,18.1,42.4,17.9266666666667,56.06,2.43333333333333,86.99,18.29,41.76,19,47.9333333333333,17.39,46.26,3.2,752.933333333333,78.6666666666667,8.66666666666667,40,-0.2
390,20,21,33.56,19.3233333333333,33.53,19.6633333333333,37.09,18.1,42.3266666666667,17.89,56.1333333333333,2.5,85.3966666666667,18.29,41.3666666666667,18.9266666666667,47.7233333333333,17.39,46.1266666666667,3.2,753,79,9,40,-0.15
390,10,20.89,33.86,19.53,33.99,19.93,37.2233333333333,18.2633333333333,42.4666666666667,17.89,55.8,2.53,85.5666666666667,18.245,40.295,18.9266666666667,47.39,17.29,45.7233333333333,3.2,753.066666666667,79.3333333333333,9.33333333333333,40,-0.1
380,10,20.89,34.1933333333333,19.66,34.618,20.05,37.395,18.6566666666667,42.3266666666667,17.89,55.4,2.59,85.1666666666667,18.1666666666667,39.49,18.89,46.93,17.29,45.39,3.2,753.133333333333,79.6666666666667,9.66666666666667,40,-0.05
400,10,20.79,34.6666666666667,19.7,34.7666666666667,20.1,37.6566666666667,19.3,42.2,17.89,55,2.56,85.1333333333333,18.1,39.1566666666667,18.89,46.6566666666667,17.29,44.9,3.2,753.2,80,10,40,0
370,10,20.79,35.1933333333333,19.7,35.1,20.1,37.93,19.6933333333333,41.9266666666667,17.89,54.6333333333333,2.5,85.1333333333333,18.1,38.7966666666667,18.8566666666667,46.0633333333333,17.29,44.5,3.2,753.283333333333,80.3333333333333,9.83333333333333,40,0.05
310,10,20.76,35.9266666666667,19.79,35.4633333333333,20.2,38.2666666666667,20.0666666666667,41.3633333333333,17.8233333333333,54.3,2.59,85.1933333333333,18.1,38.53,18.79,45.6566666666667,17.29,44.2,3.2,753.366666666667,80.6666666666667,9.66666666666667,40,0.1
40,10,20.76,36.4,19.8566666666667,35.7966666666667,20.2,38.5266666666667,20.3266666666667,41.1566666666667,17.8566666666667,53.9,2.59,85,18.0666666666667,38.1933333333333,18.79,45.3333333333333,17.29,44.1266666666667,3.2,753.45,81,9.5,40,0.15
50,0,20.79,36.6933333333333,19.9266666666667,36.39,20.2,38.6633333333333,20.5,40.8,17.84,53.57,2.7,84.6266666666667,18,37.9333333333333,18.73,45.0666666666667,17.29,44.06,3.2,753.533333333333,81.3333333333333,9.33333333333333,40,0.2
70,10,20.79,37.0266666666667,20,36.7233333333333,20.2,38.7233333333333,20.3566666666667,40.59,17.79,53.3266666666667,2.76,84.3666666666667,18,37.76,18.7,44.8333333333333,17.29,43.9333333333333,3.2,753.616666666667,81.6666666666667,9.16666666666667,40,0.25
60,10,20.89,37.36,20.0333333333333,37.0666666666667,20.2,38.9633333333333,20.29,40.4633333333333,17.79,53.06,2.73,83.06,18,37.6266666666667,18.7,44.6266666666667,17.29,43.7233333333333,3.2,753.7,82,9,40,0.3
90,10,20.89,37.6333333333333,20.1,37.3333333333333,20.26,39.2233333333333,20.2,40.3633333333333,17.79,53,2.86333333333333,82.3333333333333,17.9633333333333,37.4666666666667,18.7,44.4666666666667,17.29,43.59,3.31666666666667,753.8,82,8.83333333333333,38.1666666666667,0.433333333333333
60,10,20.89,37.8,20.2,37.5,20.3233333333333,39.29,20.1333333333333,40.29,17.79,52.9,3.03,80.7566666666667,17.9633333333333,37.4,18.6333333333333,44.1933333333333,17.29,43.4,3.43333333333333,753.9,82,8.66666666666667,36.3333333333333,0.566666666666667
60,20,20.89,38.0666666666667,20.2,37.6333333333333,20.3233333333333,39.3633333333333,20.1,40.09,17.79,52.8266666666667,3.09,79.9633333333333,17.89,37.2,18.6,43.9666666666667,17.29,43.3266666666667,3.55,754,82,8.5,34.5,0.7
100,0,20.89,38.2,20.29,38.1266666666667,20.39,39.5,20.1030864197531,40.1098765432099,17.79,52.76,3.12666666666667,80.4333333333333,17.89,37.1266666666667,18.6,43.8266666666667,17.29,43.1633333333333,3.66666666666667,754.1,82,8.33333333333333,32.6666666666667,0.833333333333333
380,10,20.9266666666667,38.29,20.29,38.0666666666667,20.39,39.5,20.1061728395062,40.1297530864198,17.79,52.6266666666667,3.2,79.3666666666667,17.89,37.06,18.6,43.6633333333333,17.29,43.03,3.78333333333333,754.2,82,8.16666666666667,30.8333333333333,0.966666666666667
390,10,21,38.3633333333333,20.29,38.09,20.39,39.7,20.1092592592593,40.1496296296296,17.73,52.59,3.395,79.69,17.89,37,18.55,43.645,17.26,42.8633333333333,3.9,754.3,82,8,29,1.1
130,10,21,38.4333333333333,20.3566666666667,38.09,20.39,39.7,20.1123456790123,40.1695061728395,17.79,52.59,3.65666666666667,78.99,17.89,36.9666666666667,18.5333333333333,43.53,17.26,42.79,3.86666666666667,754.366666666667,83,8.16666666666667,27.6666666666667,1.21666666666667
60,0,21,38.56,20.39,38.23,20.5,39.79,20.1154320987654,40.1893827160494,17.73,52.5,3.79,78.6566666666667,17.89,36.9,18.5,43.4666666666667,17.29,42.7,3.83333333333333,754.433333333333,84,8.33333333333333,26.3333333333333,1.33333333333333
60,10,20.9633333333333,38.59,20.39,38.3633333333333,20.5,39.8633333333333,20.1185185185185,40.2092592592593,17.73,52.5,3.93333333333333,78.1,17.89,36.8633333333333,18.5,43.4,17.29,42.6633333333333,3.8,754.5,85,8.5,25,1.45
50,10,20.89,38.59,20.39,38.35,20.5,39.9,20.1216049382716,40.2291358024691,17.73,52.4,4,79.1666666666667,17.89,36.8633333333333,18.5,43.29,17.29,42.53,3.76666666666667,754.566666666667,86,8.66666666666667,23.6666666666667,1.56666666666667
60,10,20.89,38.5266666666667,20.29,38.0666666666667,20.5,39.8266666666667,20.1246913580247,40.249012345679,17.73,52.3266666666667,4.03,78.7,17.79,36.79,18.5,43.23,17.29,42.4666666666667,3.73333333333333,754.633333333333,87,8.83333333333333,22.3333333333333,1.68333333333333
60,10,20.89,38.4,20.29,38.15,20.39,39.7,20.1277777777778,40.2688888888889,17.7,52.1816666666667,4.09,77.8933333333333,17.79,36.79,18.48,43.2127272727273,17.29,42.4,3.7,754.7,88,9,21,1.8
240,0,20.89,38.5,20.3511111111111,37.9983333333333,20.5,39.79,20.1308641975309,40.2887654320988,17.7,52.0872222222222,4.22666666666667,77.6566666666667,17.79,36.728125,18.43,43.13,17.29,42.29,3.73333333333333,754.75,87.8333333333333,8.83333333333333,27.6666666666667,1.81666666666667
80,10,20.89,38.8933333333333,20.445,37.95,20.5,39.8633333333333,20.133950617284,40.3086419753086,17.72,51.9933333333333,4.36666666666667,75.9233333333333,17.79,36.7,18.4938888888889,43.1938888888889,17.29,42.29,3.76666666666667,754.8,87.6666666666667,8.66666666666667,34.3333333333333,1.83333333333333
80,0,21,39.79,20.5833333333333,37.9777777777778,20.5333333333333,40,20.137037037037,40.3285185185185,17.735,51.9222222222222,4.59,75.0233333333333,17.79,36.7,18.4205555555556,43.1205555555556,17.26,42.1633333333333,3.8,754.85,87.5,8.5,41,1.85
400,0,21,39.99,20.625,38,20.6,40.06,20.1401234567901,40.3483950617284,17.7075,51.8725,4.59,74.9566666666667,17.79,36.7,18.39,43.09,17.26,42.09,3.83333333333333,754.9,87.3333333333333,8.33333333333333,47.6666666666667,1.86666666666667
400,0,21.1,39.5266666666667,20.710625,38.0675,20.6,40.09,20.1432098765432,40.3682716049383,17.728125,51.78,4.59,73.36,17.7675,36.651875,18.39,43.09,17.29,42.09,3.86666666666667,754.95,87.1666666666667,8.16666666666667,54.3333333333333,1.88333333333333
460,10,21.1,39.3266666666667,20.79,38.039375,20.6,40.09,20.1462962962963,40.3881481481481,17.735,51.72,4.59,74.8333333333333,17.79,36.59,18.39,43.09,17.29,42.03,3.9,755,87,8,61,1.9
170,0,21.2,39.1633333333333,20.85875,38.039375,20.5,40.1266666666667,20.1493827160494,40.408024691358,17.78,51.6877777777778,4.62333333333333,74,17.79,36.5476470588235,18.39,43.1042857142857,17.29,41.9666666666667,3.95,755,86.8333333333333,8,55.6666666666667,1.93333333333333
210,0,21.2,39.03,20.89,38.075,20.5,40.2,20.1524691358025,40.4279012345679,17.7,51.59,4.76333333333333,73.7933333333333,17.79,36.57875,18.39,43.1982352941177,17.29,42.2333333333333,4,755,86.6666666666667,8,50.3333333333333,1.96666666666667
190,0,21.29,38.995,20.9327777777778,38.015,20.5,40.29,20.1555555555556,40.4477777777778,17.7,51.57875,4.76,72.53,17.7688235294118,36.5,18.39,43.09,17.3233333333333,43.2333333333333,4.05,755,86.5,8,45,2
70,0,21.3233333333333,38.76,21.0388888888889,38,20.5,40.29,20.1586419753086,40.4676543209877,17.745,51.535,4.975,71.77,17.79,36.5,18.39,43.09,17.39,44.4933333333333,4.1,755,86.3333333333333,8,39.6666666666667,2.03333333333333
80,0,21.39,38.7,21.0888888888889,38.05,20.5333333333333,40.2,20.1617283950617,40.4875308641975,17.8966666666667,50.6705555555556,4.93333333333333,71.7633333333333,17.79,36.5,18.39,43.084375,17.5,46.1666666666667,4.15,755,86.1666666666667,8,34.3333333333333,2.06666666666667
60,10,21.4266666666667,38.79,21.1111111111111,38.02,20.6,40.2,20.1648148148148,40.5074074074074,18.3311111111111,48.5316666666667,5.03,70.9566666666667,17.79,36.5,18.39,42.9822222222222,17.5666666666667,46.56,4.2,755,86,8,29,2.1
70,0,21.5,38.79,21.1722222222222,38.01,20.6,40.2,20.1679012345679,40.5272839506173,18.5766666666667,47.3644444444444,5.03,70.8966666666667,17.79,36.4777777777778,18.39,42.9,17.6,46.5,4.25,755.05,85.6666666666667,8,30.8333333333333,2.08333333333333
60,0,21.5,38.8266666666667,21.2,37.95,20.6,40.2,20.170987654321,40.5471604938272,18.76,46.575,5.12333333333333,70.1933333333333,17.79,36.45,18.3622222222222,42.9,17.6666666666667,46.5,4.3,755.1,85.3333333333333,8,32.6666666666667,2.06666666666667
70,0,21.5,39.0266666666667,21.275,37.9444444444444,20.6,40.29,20.1740740740741,40.567037037037,18.8794444444444,46.125,5.26333333333333,69.5266666666667,17.77,36.4,18.3288888888889,42.8277777777778,17.65,46.245,4.35,755.15,85,8,34.5,2.05
60,0,21.6,39.06,21.29,37.845,20.6,40.29,20.1771604938272,40.5869135802469,18.9877777777778,45.6144444444444,5.36666666666667,68.7666666666667,17.79,36.3694444444444,18.3566666666667,42.71,17.7,45.93,4.4,755.2,84.6666666666667,8,36.3333333333333,2.03333333333333
60,0,21.6666666666667,38.9333333333333,21.29,37.6627777777778,20.5333333333333,40.29,20.1802469135802,40.6067901234568,19.1,45.1433333333333,5.3,67.8933333333333,17.79,36.29,18.3455555555556,42.6938888888889,17.6333333333333,45.53,4.45,755.25,84.3333333333333,8,38.1666666666667,2.01666666666667
60,0,21.73,38.6933333333333,21.29,37.51,20.6,40.23,20.1833333333333,40.6266666666667,19.225,44.5416666666667,5.3,67.96,17.775,36.29,18.3233333333333,42.6266666666667,17.6,45.0266666666667,4.5,755.3,84,8,40,2
60,0,21.79,38.36,21.3572222222222,37.4444444444444,20.65,40.045,20.1864197530864,40.6465432098765,19.2955555555556,44.0405555555556,5.36666666666667,68.2933333333333,17.785,36.29,18.3177777777778,42.59,17.6,44.6933333333333,4.03333333333333,755.45,86,7.83333333333333,36.8333333333333,1.85
60,0,21.8233333333333,38.29,21.4877777777778,37.4888888888889,20.73,39.93,20.1895061728395,40.6664197530864,19.3788888888889,43.6422222222222,5.26333333333333,71.2666666666667,17.79,36.29,18.29,42.59,17.5,44.2233333333333,3.56666666666667,755.6,88,7.66666666666667,33.6666666666667,1.7
50,10,21.9633333333333,38.29,21.5611111111111,37.4105555555556,20.8566666666667,39.79,20.1925925925926,40.6862962962963,19.5483333333333,43.3983333333333,5.06333333333333,74.2666666666667,17.78,36.29,18.29,42.6144444444444,17.5,43.89,3.1,755.75,90,7.5,30.5,1.55
50,0,22.0333333333333,38.1266666666667,21.65,37.3572222222222,20.9266666666667,39.79,20.1956790123457,40.7061728395062,19.6666666666667,43.1944444444444,4.69,78.4233333333333,17.75,36.3388888888889,18.29,42.6327777777778,17.5,43.6333333333333,2.63333333333333,755.9,92,7.33333333333333,27.3333333333333,1.4
60,0,22.1666666666667,38.2,21.715,37.3083333333333,21,39.79,20.1987654320988,40.726049382716,19.7805555555556,42.9111111111111,4.69,78.6966666666667,17.72,36.3816666666667,18.29,42.6633333333333,17.5,43.36,2.16666666666667,756.05,94,7.16666666666667,24.1666666666667,1.25
50,0,22.2,38.09,21.79,37.29,21.0333333333333,39.8266666666667,20.2018518518519,40.7459259259259,19.8788888888889,42.7894444444444,4.5,80.8233333333333,17.76,36.4,18.29,42.7,17.5,43.1333333333333,1.7,756.2,96,7,21,1.1
50,0,22.26,38.09,21.83,37.29,21.1,39.8266666666667,20.2049382716049,40.7658024691358,19.9572222222222,42.5877777777778,4.43333333333333,80.8233333333333,17.745,36.4,18.29,42.7,17.5,42.9333333333333,1.78333333333333,756.266666666667,95.6666666666667,7,27.6666666666667,1.13333333333333
70,0,22.3233333333333,38.06,21.8677777777778,37.27,21.1333333333333,39.79,20.208024691358,40.7856790123457,20,42.4111111111111,4.4,80.1333333333333,17.72,36.4,18.27,42.6755555555556,17.4633333333333,42.76,1.86666666666667,756.333333333333,95.3333333333333,7,34.3333333333333,1.16666666666667
50,0,22.3233333333333,38,21.8677777777778,37.215,21.2,39.79,20.2111111111111,40.8055555555556,20.0833333333333,42.2933333333333,4.425,82.0425,17.7,36.4388888888889,18.29,42.705,17.4633333333333,42.7,1.95,756.4,95,7,41,1.2
60,0,22.3233333333333,37.9666666666667,21.89,37.2,21.2,39.79,20.2141975308642,40.8254320987654,20.1,42.145,4.1,92.4633333333333,17.74,36.5,18.29,42.75,17.5,42.56,2.03333333333333,756.466666666667,94.6666666666667,7,47.6666666666667,1.23333333333333
60,0,22.39,37.8725,21.8677777777778,37.1511111111111,21.2,39.73,20.2172839506173,40.8453086419753,20.1777777777778,42.04,3.2,94.8,17.72,36.515,18.29,42.8105555555556,17.5,42.4333333333333,2.11666666666667,756.533333333333,94.3333333333333,7,54.3333333333333,1.26666666666667
90,0,22.39,37.8633333333333,21.8677777777778,37.1755555555556,21.2,39.59,20.2203703703704,40.8651851851852,20.1444444444444,42.055,1.9,95.545,17.7,36.525,18.4116666666667,44.2394444444444,17.39,42.26,2.2,756.6,94,7,61,1.3
100,10,22.39,37.79,21.89,37.145,21.2,39.6633333333333,20.2234567901235,40.8850617283951,20.1944444444444,41.9166666666667,2.03,95.7266666666667,17.72,36.45,18.75,45.0122222222222,17.39,42.1266666666667,2.31666666666667,756.716666666667,93.8333333333333,6.66666666666667,54.6666666666667,1.4
90,0,22.39,37.79,21.89,37.1022222222222,21.2,39.59,20.2265432098765,40.9049382716049,20.2,41.83,2.09,95.8,17.7,36.4333333333333,19.0544444444444,45.1572222222222,17.39,41.9666666666667,2.43333333333333,756.833333333333,93.6666666666667,6.33333333333333,48.3333333333333,1.5
